43.2422884,76.9465659
43.250632,76.9576559
43.2624814,76.9527506
43.23323675,76.93925834754282
43.24426484999999,76.95735925
43.2540914,76.9097108
43.2601222,76.9488505
43.2528337,76.950496
43.2293811,76.9192599
43.262831750000004,76.95439363220875
43.21795975,76.92101620600204
43.2075187,76.8938511
43.1994083,76.89369535
43.19730735,76.89309524999999
43.1965749,76.8942777
43.1994083,76.89369535
43.2075187,76.8938511
43.20583795,76.8936731
43.236792750000006,76.91297776300792
43.2402474,76.9267476
43.233916,76.9507224
43.2302404,76.95889224999999
43.2422884,76.9465659
43.2395576,76.8965084
43.25064655,76.93157367228564
43.2501576,76.94853685225158
43.224731,76.9105514
43.2285983,76.8064643
43.2161419,76.96447147770482
43.23575525,76.94016122068541
43.2363924,76.9457275
43.2540914,76.9097108
43.2601222,76.9488505
43.2593646,76.95860700714152
43.2620268,76.9353129
43.2422884,76.9465659
43.2387936,76.9490299
43.260753,76.9563869
43.2422884,76.9465659
43.250632,76.9576559
43.2624814,76.9527506
43.23323675,76.93925834754282
43.24426484999999,76.95735925
43.2540914,76.9097108
43.2601222,76.9488505
43.2528337,76.950496
43.2293811,76.9192599
